     731	crates/gpui_web/src/window.rs
     730	crates/grammars/src/go/injections.scm
     730	crates/edit_prediction_metrics/src/prediction_score.rs
     728	crates/remote_connection/src/remote_connection.rs
     727	crates/project/src/lsp_store/log_store.rs
     724	crates/agent_ui/src/terminal_thread_metadata_store.rs
     723	crates/edit_prediction_metrics/src/kept_rate.rs
     722	crates/editor/src/document_colors.rs
     721	crates/language_models/src/provider/open_ai_compatible.rs
     720	crates/theme_selector/src/theme_selector.rs
     719	crates/collab_ui/src/channel_view.rs
     716	crates/onboarding/src/onboarding.rs
     716	crates/language_models/src/provider/anthropic.rs
     713	crates/onboarding/src/basics_page.rs
     709	crates/project/src/trusted_worktrees.rs
     709	crates/agent/src/tools/delete_path_tool.rs
     708	crates/copilot_ui/src/sign_in.rs
     705	crates/edit_prediction_cli/src/openai_client.rs
     699	crates/workspace/src/welcome.rs
     699	crates/language_model_core/src/language_model_core.rs
     698	crates/edit_prediction_metrics/src/jumps.rs
     694	crates/collab/tests/integration/randomized_test_helpers.rs
     693	crates/multi_buffer/src/path_key.rs
     693	crates/editor/src/split_editor_view.rs
     691	crates/git_ui/src/conflict_view.rs
     690	crates/extension_cli/src/main.rs
     688	crates/agent_ui/src/agent_registry_ui.rs
     688	crates/agent/src/tools/move_path_tool.rs
     686	crates/rpc/src/proto_client.rs
     686	crates/collab_ui/src/collab_panel/channel_modal.rs
     685	crates/theme/src/styles/colors.rs
     683	crates/remote/src/transport/wsl.rs
     682	crates/gpui_web/src/events.rs
     682	crates/git_ui/src/commit_modal.rs
     682	crates/edit_prediction_context/src/bm25_context.rs
     681	crates/language_model/src/registry.rs
     681	crates/benchmarks/benches/edit_file_tool.rs
     679	crates/edit_prediction_cli/src/split_dataset.rs
     675	crates/project/src/agent_registry_store.rs
     675	crates/language_selector/src/language_selector.rs
     674	crates/project/tests/integration/task_inventory.rs
     670	crates/eval_cli/mav_eval/launch.py
     670	crates/etw_tracing/etw_tracing.rs
     669	crates/git_hosting_providers/src/providers/github.rs
     667	crates/languages/src/c.rs
     666	crates/markdown/src/html/html_rendering.rs
     664	crates/ui/src/components/button/toggle_button.rs
     662	crates/picker/src/shape.rs
     662	crates/agent/src/tools/copy_path_tool.rs
     656	crates/git_hosting_providers/src/providers/bitbucket.rs
     655	crates/text/src/patch.rs
     651	crates/edit_prediction_cli/src/progress.rs
     650	crates/language_models/src/provider/x_ai.rs
     649	crates/language/src/proto.rs
     644	crates/util/src/rel_path.rs
     643	crates/terminal_view/src/persistence.rs
     640	crates/fuzzy/src/matcher.rs
     639	crates/extension_api/src/extension_api.rs
     637	crates/paths/src/paths.rs
     634	crates/open_ai/src/responses.rs
     629	crates/json_schema_store/src/json_schema_store.rs
     627	crates/dap_adapters/src/go.rs
     625	crates/tasks_ui/src/tasks_ui.rs
     625	crates/mav/src/mav/telemetry_log.rs
     624	crates/vim/src/test/neovim_connection.rs
     617	crates/project_symbols/src/project_symbols.rs
     617	crates/editor/src/persistence.rs
     616	crates/gpui/examples/shadow.rs
     612	crates/ui/src/components/button/button.rs
     611	crates/gpui/src/tab_stop.rs
     608	crates/edit_prediction_cli/src/repair.rs
     607	crates/tab_switcher/src/tab_switcher_tests.rs
     607	crates/gpui/src/app/test_app.rs
     606	crates/git_ui/src/file_diff_view.rs
     602	crates/ui/src/components/indent_guides.rs
     602	crates/extension/src/extension_manifest.rs
     602	crates/collab/seed/github_users.json
     599	crates/git_hosting_providers/src/providers/gitlab.rs
     598	crates/settings_content/src/language_model.rs
     598	crates/repl/src/kernels/wsl_kernel.rs
